Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2000-07-14,4051.9,4041.15,3962.68,3962.82,
2000-07-17,4089.04,4061.88,4007.62,4041.15,
2000-07-18,4060.31,3960.96,3949.85,4060.31,
2000-07-19,3960.96,3843.98,3835.12,3960.96,
2000-07-20,3999.06,3995.46,3843.98,3843.98,
2000-07-21,3992.83,3908.75,3892.25,3992.83,
2000-07-24,3966.83,3790.62,3787.29,3908.75,
2000-07-25,3871.64,3865.39,3762.0,3790.62,
2000-07-26,3865.33,3818.28,3741.84,3865.33,
2000-07-27,3816.49,3681.63,3680.78,3816.49,
2000-07-28,3716.95,3477.31,3452.95,3689.69,
2000-07-31,3610.95,3609.35,3437.59,3477.53,
2000-08-01,3609.35,3521.15,3518.61,3609.35,
2000-08-02,3617.25,3490.34,3486.46,3521.15,
2000-08-03,3625.64,3623.5,3341.83,3490.34,
2000-08-04,3715.57,3618.63,3577.13,3624.17,
2000-08-07,3726.9,3710.39,3618.63,3618.63,
2000-08-08,3741.51,3686.37,3671.75,3708.95,
2000-08-09,3780.43,3693.04,3691.7,3708.63,
2000-08-10,3690.61,3595.19,3594.8,3687.69,
2000-08-11,3645.77,3644.61,3521.53,3595.15,
2000-08-14,3720.81,3719.61,3616.71,3644.63,
2000-08-15,3761.56,3722.62,3691.27,3718.7,
2000-08-16,3791.22,3721.25,3704.51,3722.62,
2000-08-17,3839.76,3830.59,3716.67,3721.25,
2000-08-18,3868.74,3807.51,3799.97,3830.59,
2000-08-21,3878.67,3827.62,3785.2,3809.86,
2000-08-22,3898.12,3827.89,3827.3,3832.1,
2000-08-23,3899.96,3896.92,3760.12,3818.06,
2000-08-24,3954.6,3949.57,3884.57,3897.05,
2000-08-25,3986.73,3931.25,3915.79,3945.5,
2000-08-28,3987.71,3954.24,3928.8,3933.33,
2000-08-29,3970.92,3951.94,3923.42,3955.54,
2000-08-30,3984.19,3968.73,3921.49,3951.67,
2000-08-31,4080.48,4077.59,3971.32,3971.32,
2000-09-01,4147.19,4099.3,4057.44,4084.11,
2000-09-05,4085.89,3987.03,3986.28,4085.89,
2000-09-06,3983.74,3837.62,3837.33,3978.23,
2000-09-07,3963.94,3953.36,3847.79,3847.79,
2000-09-08,3949.15,3813.44,3811.6,3949.15,
2000-09-11,3852.45,3706.74,3690.47,3813.44,
2000-09-12,3792.38,3666.87,3645.28,3706.74,
2000-09-13,3752.45,3741.75,3610.65,3666.87,
2000-09-14,3834.51,3737.42,3715.65,3741.75,
2000-09-15,3748.76,3676.33,3640.58,3731.73,
2000-09-18,3723.67,3585.52,3548.59,3676.33,
2000-09-19,3756.87,3756.4,3588.37,3588.37,
2000-09-20,3810.3,3790.45,3660.31,3756.4,
2000-09-21,3790.45,3718.15,3691.93,3790.45,
2000-09-22,3718.15,3701.18,3505.18,3718.15,
2000-09-25,3774.78,3622.1,3611.09,3753.31,
2000-09-26,3696.99,3582.59,3566.71,3643.65,
2000-09-27,3648.94,3571.9,3533.67,3631.08,
2000-09-28,3725.75,3725.15,3556.34,3556.99,
2000-09-29,3690.24,3570.61,3557.54,3684.87,
2000-10-02,3613.86,3457.97,3447.71,3613.74,
2000-10-03,3544.54,3353.34,3351.61,3528.0,
2000-10-04,3476.52,3453.36,3291.61,3337.91,
2000-10-05,3492.28,3424.32,3392.0,3421.46,
2000-10-06,3468.28,3311.94,3262.8,3432.82,
2000-10-09,3359.93,3318.9,3185.28,3306.75,
2000-10-10,3336.61,3188.29,3175.38,3271.69,
2000-10-11,3220.52,3100.53,3047.17,3077.51,
2000-10-12,3183.96,3004.45,3000.43,3175.75,
2000-10-13,3278.77,3277.77,2990.99,2990.99,
2000-10-16,3296.95,3249.46,3203.13,3265.96,
2000-10-17,3326.13,3172.19,3127.63,3313.81,
2000-10-18,3245.58,3139.31,2982.04,3045.7,
2000-10-19,3404.33,3402.95,3271.2,3316.63,
2000-10-20,3514.96,3456.61,3378.95,3379.73,
2000-10-23,3498.04,3422.0,3378.34,3451.4,
2000-10-24,3481.31,3353.26,3326.12,3455.37,
2000-10-25,3283.2,3107.61,3086.61,3245.69,
2000-10-26,3185.91,3167.14,2956.2,3127.44,
2000-10-27,3275.22,3175.25,3109.06,3232.81,
2000-10-30,3195.45,3081.07,3038.41,3128.94,
2000-10-31,3304.62,3282.3,3120.21,3120.21,
2000-11-01,3311.0,3225.27,3176.87,3214.4,
2000-11-02,3326.37,3308.48,3259.07,3292.13,
2000-11-03,3359.99,3321.91,3275.07,3329.26,
2000-11-06,3369.47,3290.47,3285.77,3346.15,
2000-11-07,3304.38,3279.57,3217.45,3262.58,
2000-11-08,3296.3,3059.09,3058.66,3295.77,
2000-11-09,3081.62,3057.06,2923.1,2993.02,
2000-11-10,3011.58,2890.26,2890.02,2974.43,
2000-11-13,2969.62,2836.62,2742.47,2798.95,
2000-11-14,3043.66,3039.5,2926.66,2952.62,
2000-11-15,3128.37,3076.7,3001.83,3027.61,
2000-11-16,3082.42,2925.16,2925.08,3016.8,
2000-11-17,3000.92,2934.81,2850.15,2934.51,
2000-11-20,2885.31,2792.41,2779.78,2838.29,
2000-11-21,2844.55,2786.53,2745.7,2807.42,
2000-11-22,2806.33,2668.25,2667.11,2738.29,
2000-11-24,2830.76,2830.09,2740.06,2745.39,
2000-11-27,2913.76,2769.32,2759.98,2910.57,
2000-11-28,2795.15,2621.11,2619.5,2763.86,
2000-11-29,2670.53,2602.85,2520.14,2635.05,
2000-11-30,2573.11,2506.54,2426.41,2470.66,
2000-12-01,2674.42,2549.74,2499.39,2566.68,
2000-12-04,2614.85,2554.4,2475.63,2572.88,
2000-12-05,2852.91,2852.87,2633.57,2648.54,
2000-12-06,2891.5,2743.7,2721.81,2833.52,
2000-12-07,2761.78,2719.91,2648.94,2688.61,
2000-12-08,2914.97,2895.39,2803.03,2840.2,
2000-12-11,2990.83,2972.91,2848.86,2900.28,
2000-12-12,2958.29,2863.21,2862.17,2942.2,
2000-12-13,2941.34,2748.88,2741.4,2940.18,
2000-12-14,2788.81,2639.26,2638.11,2744.26,
2000-12-15,2624.56,2549.48,2511.35,2590.84,
2000-12-18,2639.0,2543.09,2511.06,2604.08,
2000-12-19,2635.22,2399.63,2397.87,2538.86,
2000-12-20,2337.99,2210.32,2199.2,2288.28,
2000-12-21,2347.28,2224.84,2174.76,2191.82,
2000-12-22,2437.19,2436.26,2303.21,2303.21,
2000-12-26,2477.1,2404.6,2332.35,2435.51,
2000-12-27,2468.75,2460.21,2362.59,2383.42,
2000-12-28,2505.65,2464.62,2420.34,2435.84,
2000-12-29,2491.25,2341.7,2328.86,2465.37,
2001-01-02,2347.7,2128.78,2105.49,2341.28,
2001-01-03,2530.53,2528.38,2087.32,2087.32,
2001-01-04,2547.04,2460.04,2432.04,2485.52,
2001-01-05,2463.48,2267.85,2252.36,2460.81,
2001-01-08,2282.95,2281.54,2151.16,2245.44,
2001-01-09,2364.41,2311.4,2274.08,2312.53,
2001-01-10,2417.43,2413.71,2237.45,2253.85,
2001-01-11,2550.39,2524.29,2376.86,2376.86,
2001-01-12,2591.55,2506.05,2471.06,2522.45,
2001-01-16,2510.34,2470.72,2432.87,2502.66,
2001-01-17,2629.17,2558.67,2539.09,2586.8,
2001-01-18,2672.07,2670.47,2533.37,2574.64,
2001-01-19,2740.76,2655.68,2633.67,2740.11,
2001-01-22,2683.12,2643.13,2598.85,2639.61,
2001-01-23,2738.81,2730.05,2618.72,2642.33,
2001-01-24,2771.63,2726.45,2692.81,2732.92,
2001-01-25,2710.22,2595.85,2595.47,2687.05,
2001-01-26,2635.22,2631.78,2526.55,2538.28,
2001-01-29,2696.73,2694.53,2578.84,2601.67,
2001-01-30,2716.41,2686.14,2661.74,2701.34,
2001-01-31,2718.51,2593.0,2591.92,2695.03,
2001-02-01,2627.39,2607.16,2554.94,2586.24,
2001-02-02,2616.4,2472.18,2471.51,2605.64,
2001-02-05,2483.58,2467.3,2409.2,2447.72,
2001-02-06,2531.05,2473.24,2456.89,2463.5,
2001-02-07,2446.66,2409.66,2349.92,2421.64,
2001-02-08,2464.19,2355.67,2355.15,2436.48,
2001-02-09,2342.42,2261.77,2247.52,2333.01,
2001-02-12,2319.9,2286.85,2229.23,2247.2,
2001-02-13,2367.91,2208.4,2208.01,2315.46,
2001-02-14,2307.27,2305.82,2173.42,2224.35,
2001-02-15,2423.65,2371.04,2355.92,2360.56,
2001-02-16,2266.36,2212.51,2187.31,2228.77,
2001-02-20,2235.74,2095.11,2094.58,2229.91,
2001-02-21,2164.25,2058.54,2044.74,2056.15,
2001-02-22,2088.6,2032.42,1958.88,2058.56,
2001-02-23,2061.45,2056.06,1935.21,1997.55,
2001-02-26,2103.63,2097.64,2020.32,2088.03,
2001-02-27,2081.79,1964.52,1963.63,2067.15,
2001-02-28,2010.32,1908.32,1880.47,1983.35,
2001-03-01,1968.74,1968.02,1837.85,1879.84,
2001-03-02,1988.35,1881.34,1866.13,1886.04,
2001-03-05,1936.02,1916.68,1892.02,1908.62,
2001-03-06,2029.01,1976.31,1973.87,1983.28,
2001-03-07,2018.94,1996.23,1965.91,2018.94,
2001-03-08,1993.5,1938.15,1933.23,1982.44,
2001-03-09,1892.79,1813.02,1802.91,1892.79,
2001-03-12,1762.2,1680.64,1679.73,1758.06,
2001-03-13,1790.31,1789.7,1691.22,1711.99,
2001-03-14,1808.85,1745.08,1700.85,1711.06,
2001-03-15,1813.68,1697.92,1697.61,1809.5,
2001-03-16,1693.6,1647.51,1627.8,1656.78,
2001-03-19,1732.92,1730.46,1632.48,1659.7,
2001-03-20,1749.29,1614.47,1614.41,1742.99,
2001-03-21,1674.31,1605.04,1594.39,1624.31,
2001-03-22,1703.28,1701.9,1582.48,1624.81,
2001-03-23,1754.65,1705.02,1666.82,1743.96,
2001-03-26,1736.88,1676.9,1667.8,1735.53,
2001-03-27,1751.14,1735.7,1664.66,1680.73,
2001-03-28,1687.92,1602.22,1600.37,1677.63,
2001-03-29,1626.88,1563.14,1543.39,1578.99,
2001-03-30,1600.88,1573.25,1530.14,1573.82,
2001-04-02,1594.36,1516.58,1499.3,1569.66,
2001-04-03,1493.11,1399.05,1390.1,1487.87,
2001-04-04,1435.36,1370.75,1348.52,1392.03,
2001-04-05,1521.76,1519.05,1434.01,1452.04,
2001-04-06,1485.37,1448.16,1425.89,1483.96,
2001-04-09,1495.76,1481.22,1437.85,1472.81,
2001-04-10,1620.74,1597.87,1515.58,1515.58,
2001-04-11,1703.89,1647.36,1624.8,1694.6,
2001-04-12,1714.69,1714.29,1605.61,1617.95,
2001-04-16,1700.39,1650.21,1630.31,1682.17,
2001-04-17,1694.22,1671.51,1603.99,1605.54,
2001-04-18,1892.85,1830.79,1739.16,1760.05,
2001-04-19,1953.57,1953.28,1829.98,1854.2,
2001-04-20,1981.9,1933.57,1901.4,1933.61,
2001-04-23,1881.54,1811.89,1802.82,1881.52,
2001-04-24,1860.08,1762.21,1756.3,1809.47,
2001-04-25,1824.88,1814.33,1743.45,1758.07,
2001-04-26,1844.57,1763.33,1761.67,1839.4,
2001-04-27,1822.44,1810.47,1777.19,1808.92,
2001-04-30,1906.9,1855.15,1826.12,1855.9,
2001-05-01,1919.45,1919.01,1822.86,1854.67,
2001-05-02,1980.13,1962.42,1916.73,1958.17,
2001-05-03,1919.62,1877.8,1853.84,1913.93,
2001-05-04,1930.03,1923.81,1810.86,1820.57,
2001-05-07,1948.02,1895.41,1889.8,1924.68,
2001-05-08,1939.66,1929.24,1887.23,1939.02,
2001-05-09,1921.87,1876.87,1862.06,1885.0,
2001-05-10,1926.95,1838.32,1838.02,1926.47,
2001-05-11,1861.52,1821.2,1810.89,1842.65,
2001-05-14,1820.51,1795.06,1769.33,1819.39,
2001-05-15,1853.05,1796.81,1790.51,1801.46,
2001-05-16,1904.25,1899.47,1768.62,1778.71,
2001-05-17,1955.77,1925.14,1898.65,1900.84,
2001-05-18,1940.76,1927.69,1898.28,1910.71,
2001-05-21,2052.67,2052.57,1927.04,1931.29,
2001-05-22,2070.61,2042.93,2023.07,2062.9,
2001-05-23,2022.16,1957.56,1957.44,2022.16,
2001-05-24,2003.71,2003.37,1937.67,1965.44,
2001-05-25,2003.68,1960.74,1953.24,2000.12,
2001-05-29,1946.57,1873.53,1865.18,1946.57,
2001-05-30,1837.01,1779.0,1768.98,1823.84,
2001-05-31,1838.29,1799.89,1784.72,1785.25,
2001-06-01,1852.08,1840.83,1785.44,1826.02,
2001-06-04,1869.98,1838.84,1819.08,1861.12,
2001-06-05,1937.94,1923.9,1853.47,1853.65,
2001-06-06,1945.94,1903.84,1890.51,1931.45,
2001-06-07,1963.83,1963.31,1891.01,1892.98,
2001-06-08,1959.71,1896.22,1885.84,1959.71,
2001-06-11,1885.17,1846.5,1826.28,1885.17,
2001-06-12,1871.03,1852.03,1776.41,1799.58,
2001-06-13,1875.29,1790.21,1789.91,1860.05,
2001-06-14,1776.35,1711.39,1711.32,1766.41,
2001-06-15,1725.77,1701.53,1657.65,1679.33,
2001-06-18,1729.39,1666.49,1662.59,1712.04,
2001-06-19,1745.76,1675.9,1656.74,1736.29,
2001-06-20,1722.85,1721.56,1655.26,1655.26,
2001-06-21,1774.25,1751.22,1697.56,1714.0,
2001-06-22,1773.26,1727.47,1718.35,1755.57,
2001-06-25,1755.67,1743.9,1713.03,1752.71,
2001-06-26,1757.93,1751.62,1705.93,1708.89,
2001-06-27,1769.55,1756.02,1726.78,1755.25,
2001-06-28,1847.38,1808.94,1782.32,1782.32,
2001-06-29,1865.36,1830.19,1795.45,1812.17,
2001-07-02,1864.2,1827.07,1815.11,1831.42,
2001-07-03,1832.01,1822.16,1798.44,1817.71,
2001-07-05,1812.26,1751.0,1750.51,1800.63,
2001-07-06,1729.57,1668.59,1666.62,1728.57,
2001-07-09,1712.08,1697.05,1669.23,1680.88,
2001-07-10,1719.32,1624.95,1624.8,1718.81,
2001-07-11,1646.83,1641.56,1600.19,1617.51,
2001-07-12,1757.29,1750.13,1700.41,1708.32,
2001-07-13,1782.52,1751.11,1723.08,1741.36,
2001-07-16,1758.93,1685.74,1682.7,1743.09,
2001-07-17,1729.63,1729.55,1667.48,1675.06,
2001-07-18,1716.16,1666.87,1652.0,1692.16,
2001-07-19,1739.13,1695.89,1674.57,1700.56,
2001-07-20,1690.18,1676.46,1659.98,1662.38,
2001-07-23,1699.44,1629.93,1629.74,1695.2,
2001-07-24,1639.56,1604.86,1580.57,1618.74,
2001-07-25,1632.89,1627.86,1581.67,1609.37,
2001-07-26,1679.24,1673.39,1604.92,1624.22,
2001-07-27,1694.69,1683.18,1661.12,1673.43,
2001-07-30,1696.34,1670.03,1662.67,1689.21,
2001-07-31,1715.37,1683.61,1665.81,1678.71,
2001-08-01,1743.73,1729.53,1704.43,1713.67,
2001-08-02,1766.58,1751.45,1718.94,1758.93,
2001-08-03,1744.02,1725.9,1709.31,1744.02,
2001-08-06,1718.59,1702.84,1700.24,1705.88,
2001-08-07,1717.11,1696.37,1684.09,1695.27,
2001-08-08,1710.52,1626.2,1618.77,1681.85,
2001-08-09,1639.54,1628.92,1603.98,1622.45,
2001-08-10,1634.67,1617.45,1576.07,1621.5,
2001-08-13,1657.99,1653.27,1615.26,1627.34,
2001-08-14,1672.07,1629.95,1627.61,1665.16,
2001-08-15,1641.84,1572.03,1571.92,1629.53,
2001-08-16,1582.2,1581.98,1526.81,1548.3,
2001-08-17,1556.01,1516.58,1514.0,1541.61,
2001-08-20,1536.78,1535.99,1506.53,1518.19,
2001-08-21,1550.2,1480.74,1480.43,1538.8,
2001-08-22,1517.83,1515.41,1467.58,1504.65,
2001-08-23,1542.59,1496.98,1496.64,1513.37,
2001-08-24,1579.68,1579.62,1515.34,1521.48,
2001-08-27,1601.97,1578.33,1559.67,1576.16,
2001-08-28,1581.82,1526.3,1526.08,1579.55,
2001-08-29,1541.94,1499.76,1491.22,1538.16,
2001-08-30,1495.1,1453.9,1438.91,1472.65,
2001-08-31,1484.99,1469.7,1443.55,1444.73,
2001-09-04,1502.67,1424.12,1424.06,1466.32,
2001-09-05,1440.33,1415.3,1371.3,1425.35,
2001-09-06,1418.66,1361.69,1360.57,1392.0,
2001-09-07,1390.12,1354.27,1339.89,1347.62,
2001-09-10,1375.6,1365.39,1339.41,1342.08,
2001-09-17,1310.23,1252.7,1251.89,1277.12,
2001-09-18,1282.73,1224.64,1220.99,1268.28,
2001-09-19,1242.73,1208.23,1135.85,1230.14,
2001-09-20,1205.64,1166.27,1160.61,1175.1,
2001-09-21,1160.24,1126.95,1088.96,1088.96,
2001-09-24,1202.57,1191.02,1158.86,1166.72,
2001-09-25,1220.39,1187.77,1162.91,1194.09,
2001-09-26,1203.64,1143.48,1141.03,1203.44,
2001-09-27,1153.33,1144.27,1101.39,1137.49,
2001-09-28,1255.94,1168.37,1145.76,1158.07,
2001-10-01,1163.17,1151.24,1131.32,1161.74,
2001-10-02,1179.07,1159.37,1141.62,1150.79,
2001-10-03,1267.51,1249.41,1139.21,1144.76,
2001-10-04,1313.64,1260.66,1242.98,1271.74,
2001-10-05,1280.12,1271.73,1216.07,1248.18,
2001-10-08,1297.49,1279.63,1242.94,1249.32,
2001-10-09,1284.92,1244.56,1240.79,1278.99,
2001-10-10,1305.46,1304.68,1235.42,1239.77,
2001-10-11,1389.87,1389.87,1333.28,1333.87,
2001-10-12,1396.29,1393.84,1333.65,1376.27,
2001-10-15,1385.97,1378.92,1351.81,1370.2,
2001-10-16,1406.2,1404.81,1368.34,1390.37,
2001-10-17,1440.63,1314.8,1314.8,1440.63,
2001-10-18,1344.43,1330.33,1302.75,1315.34,
2001-10-19,1353.26,1347.59,1302.53,1317.23,
2001-10-22,1383.11,1383.07,1333.62,1340.96,
2001-10-23,1419.71,1384.06,1371.03,1397.27,
2001-10-24,1430.75,1424.69,1379.37,1388.51,
2001-10-25,1479.05,1479.05,1374.65,1396.35,
2001-10-26,1487.4,1454.9,1453.52,1461.88,
2001-10-29,1450.68,1374.58,1374.48,1445.64,
2001-10-30,1367.79,1342.26,1320.48,1353.96,
2001-10-31,1403.09,1364.78,1354.74,1368.54,
2001-11-01,1426.94,1424.15,1358.72,1381.7,
2001-11-02,1439.01,1425.78,1402.21,1417.4,
2001-11-05,1490.11,1480.21,1453.75,1453.94,
2001-11-06,1523.66,1523.09,1462.19,1471.11,
2001-11-07,1559.04,1524.67,1506.11,1506.11,
2001-11-08,1580.59,1510.6,1497.89,1548.0,
2001-11-09,1526.94,1514.96,1491.0,1508.09,
2001-11-12,1538.75,1528.75,1463.12,1511.77,
2001-11-13,1585.07,1580.76,1552.56,1566.48,
2001-11-14,1614.77,1585.89,1556.71,1601.52,
2001-11-15,1609.04,1582.58,1566.42,1572.82,
2001-11-16,1591.58,1582.14,1563.6,1586.8,
2001-11-19,1618.19,1617.58,1586.66,1597.8,
2001-11-20,1614.37,1549.7,1546.6,1607.61,
2001-11-21,1562.76,1552.01,1526.08,1543.71,
2001-11-23,1581.61,1577.47,1549.39,1557.09,
2001-11-26,1619.73,1619.65,1580.92,1590.05,
2001-11-27,1644.38,1609.87,1575.48,1607.61,
2001-11-28,1620.15,1557.03,1557.03,1594.88,
2001-11-29,1599.64,1599.3,1558.65,1569.42,
2001-11-30,1608.43,1596.05,1581.28,1594.83,
2001-12-03,1590.3,1567.54,1562.73,1576.26,
2001-12-04,1634.55,1634.27,1577.34,1582.07,
2001-12-05,1731.29,1720.91,1653.63,1653.63,
2001-12-06,1734.58,1717.97,1703.02,1715.01,
2001-12-07,1709.5,1673.9,1652.66,1706.27,
2001-12-10,1694.33,1645.36,1642.42,1658.47,
2001-12-11,1695.15,1661.27,1654.72,1666.26,
2001-12-12,1683.48,1669.95,1631.42,1666.5,
2001-12-13,1645.04,1601.91,1601.71,1634.62,
2001-12-14,1622.79,1605.67,1590.71,1601.22,
2001-12-17,1654.45,1640.34,1607.02,1607.08,
2001-12-18,1665.39,1657.68,1642.87,1653.31,
2001-12-19,1658.58,1628.69,1620.72,1629.47,
2001-12-20,1617.23,1557.36,1557.18,1613.06,
2001-12-21,1594.08,1578.27,1573.02,1579.89,
2001-12-24,1590.04,1577.31,1575.01,1581.16,
2001-12-26,1618.04,1590.84,1583.69,1583.69,
2001-12-27,1614.44,1606.48,1591.77,1599.25,
2001-12-28,1637.57,1621.13,1617.01,1617.85,
2001-12-31,1623.63,1577.05,1577.03,1617.35,
2002-01-02,1610.41,1610.39,1565.08,1590.71,
2002-01-03,1667.19,1666.66,1618.3,1618.3,
2002-01-04,1698.46,1675.03,1645.32,1685.54,
2002-01-07,1694.27,1649.83,1647.56,1691.36,
2002-01-08,1676.69,1666.58,1641.17,1651.42,
2002-01-09,1710.23,1653.76,1644.89,1688.26,
2002-01-10,1667.29,1656.68,1635.08,1653.97,
2002-01-11,1670.32,1634.17,1627.42,1659.47,
2002-01-14,1633.12,1603.76,1595.04,1624.91,
2002-01-15,1628.0,1612.46,1590.83,1607.01,
2002-01-16,1597.15,1558.98,1558.97,1588.77,
2002-01-17,1605.28,1602.32,1569.11,1587.01,
2002-01-18,1582.92,1548.22,1537.99,1558.41,
2002-01-22,1567.59,1501.78,1500.89,1567.59,
2002-01-23,1553.41,1549.21,1501.79,1511.95,
2002-01-24,1586.34,1565.13,1559.35,1565.34,
2002-01-25,1572.09,1558.26,1541.84,1546.1,
2002-01-28,1581.38,1564.86,1543.51,1573.39,
2002-01-29,1582.65,1519.33,1508.62,1570.7,
2002-01-30,1539.07,1538.94,1481.46,1525.09,
2002-01-31,1554.95,1550.17,1528.04,1549.47,
2002-02-01,1561.24,1528.15,1515.85,1544.42,
2002-02-04,1528.3,1479.17,1471.52,1526.32,
2002-02-05,1497.41,1462.86,1454.77,1468.61,
2002-02-06,1480.45,1445.96,1434.96,1480.45,
2002-02-07,1459.94,1413.86,1413.42,1445.11,
2002-02-08,1452.17,1452.17,1405.79,1426.26,
2002-02-11,1477.96,1477.64,1446.69,1451.13,
2002-02-12,1484.97,1464.76,1448.77,1458.28,
2002-02-13,1492.27,1486.75,1471.26,1476.25,
2002-02-14,1508.25,1474.71,1471.24,1491.19,
2002-02-15,1482.57,1436.7,1432.96,1477.46,
2002-02-19,1424.04,1387.27,1380.46,1421.07,
2002-02-20,1411.97,1408.26,1364.21,1400.83,
2002-02-21,1403.31,1348.25,1348.25,1397.17,
2002-02-22,1372.06,1356.16,1329.93,1351.24,
2002-02-25,1414.29,1407.99,1365.95,1366.44,
2002-02-26,1423.43,1401.19,1382.99,1416.1,
2002-02-27,1426.25,1378.48,1369.24,1420.3,
2002-02-28,1404.04,1359.22,1356.04,1386.15,
2002-03-01,1435.81,1435.41,1370.32,1373.15,
2002-03-04,1495.19,1494.7,1422.22,1434.69,
2002-03-05,1519.36,1498.95,1480.17,1484.83,
2002-03-06,1523.12,1519.95,1471.66,1488.8,
2002-03-07,1538.41,1506.81,1488.25,1531.43,
2002-03-08,1562.97,1555.11,1532.63,1537.03,
2002-03-11,1573.42,1553.8,1530.51,1542.09,
2002-03-12,1523.45,1520.54,1500.42,1510.06,
2002-03-13,1512.4,1486.27,1482.41,1502.4,
2002-03-14,1500.9,1477.19,1476.14,1488.36,
2002-03-15,1498.52,1495.41,1470.49,1484.46,
2002-03-18,1523.27,1505.89,1489.35,1511.83,
2002-03-19,1519.12,1504.67,1496.67,1510.46,
2002-03-20,1488.51,1451.02,1451.02,1482.1,
2002-03-21,1491.31,1488.97,1443.17,1452.18,
2002-03-22,1491.03,1470.1,1467.16,1483.04,
2002-03-25,1481.97,1427.6,1427.51,1473.62,
2002-03-26,1462.5,1439.55,1423.03,1423.57,
2002-03-27,1446.11,1436.51,1424.19,1431.35,
2002-03-28,1463.02,1452.81,1443.29,1447.48,
2002-04-01,1481.74,1478.52,1425.63,1440.38,
2002-04-02,1451.73,1410.41,1410.41,1444.95,
2002-04-03,1423.47,1394.21,1378.93,1417.78,
2002-04-04,1411.66,1396.97,1377.88,1385.53,
2002-04-05,1412.85,1376.72,1375.63,1405.92,
2002-04-08,1395.25,1392.96,1342.99,1346.77,
2002-04-09,1405.1,1345.32,1345.11,1397.59,
2002-04-10,1375.14,1363.29,1332.68,1356.47,
2002-04-11,1360.62,1324.65,1322.25,1352.76,
2002-04-12,1356.83,1351.85,1325.57,1340.66,
2002-04-15,1364.24,1355.09,1336.42,1358.76,
2002-04-16,1414.76,1413.93,1382.86,1382.86,
2002-04-17,1426.01,1403.71,1393.19,1422.42,
2002-04-18,1410.93,1395.9,1369.92,1397.75,
2002-04-19,1408.31,1385.01,1382.89,1408.31,
2002-04-22,1365.34,1349.83,1336.99,1365.34,
2002-04-23,1357.01,1322.81,1316.15,1348.93,
2002-04-24,1337.34,1302.32,1300.95,1334.87,
2002-04-25,1315.02,1302.32,1287.83,1295.59,
2002-04-26,1316.65,1250.89,1250.82,1310.8,
2002-04-29,1267.77,1246.75,1228.94,1256.58,
2002-04-30,1292.19,1277.07,1243.52,1245.65,
2002-05-01,1278.02,1267.43,1232.36,1273.63,
2002-05-02,1284.3,1225.37,1224.66,1262.66,
2002-05-03,1224.37,1190.74,1185.79,1223.89,
2002-05-06,1204.35,1161.16,1160.99,1191.53,
2002-05-07,1178.88,1159.25,1142.25,1173.76,
2002-05-08,1282.44,1282.41,1212.76,1212.99,
2002-05-09,1281.2,1240.41,1239.02,1268.91,
2002-05-10,1248.96,1188.78,1186.08,1247.09,
2002-05-13,1244.02,1241.54,1192.9,1200.69,
2002-05-14,1309.32,1305.55,1282.1,1287.73,
2002-05-15,1350.54,1311.05,1280.07,1290.4,
2002-05-16,1319.52,1315.85,1296.11,1309.25,
2002-05-17,1342.43,1325.8,1305.71,1333.23,
2002-05-20,1313.26,1292.21,1284.74,1309.83,
2002-05-21,1309.62,1255.91,1251.53,1300.82,
2002-05-22,1269.64,1264.51,1233.78,1246.08,
2002-05-23,1286.82,1286.77,1241.25,1270.28,
2002-05-24,1271.51,1253.03,1246.81,1269.91,
2002-05-28,1264.86,1244.82,1226.28,1264.13,
2002-05-29,1239.96,1218.68,1218.62,1232.16,
2002-05-30,1234.51,1227.9,1202.24,1207.44,
2002-05-31,1246.34,1208.34,1208.21,1237.56,
2002-06-03,1213.18,1159.15,1158.22,1205.2,
2002-06-04,1191.13,1178.8,1151.16,1155.81,
2002-06-05,1196.67,1195.6,1165.02,1182.74,
2002-06-06,1185.29,1157.62,1152.04,1183.91,
2002-06-07,1156.03,1140.24,1106.61,1107.94,
2002-06-10,1155.76,1135.62,1132.12,1142.51,
2002-06-11,1151.3,1100.97,1100.59,1148.72,
2002-06-12,1123.78,1123.34,1079.28,1092.45,
2002-06-13,1133.25,1106.54,1100.34,1117.22,
2002-06-14,1112.37,1109.6,1055.57,1078.69,
2002-06-17,1154.18,1149.91,1123.1,1126.54,
2002-06-18,1163.46,1138.47,1138.31,1139.52,
2002-06-19,1133.96,1097.54,1095.76,1129.32,
2002-06-20,1102.72,1062.45,1058.01,1094.53,
2002-06-21,1074.77,1035.63,1031.95,1051.8,
2002-06-24,1075.63,1057.68,1014.76,1023.06,
2002-06-25,1073.53,1022.74,1017.71,1070.62,
2002-06-26,1035.53,1027.22,979.87,979.87,
2002-06-27,1050.68,1050.64,1009.05,1048.54,
2002-06-28,1074.73,1051.41,1042.84,1047.56,
2002-07-01,1049.88,998.17,997.97,1044.48,
2002-07-02,993.99,963.66,961.76,989.25,
2002-07-03,995.95,995.68,950.33,957.26,
2002-07-05,1061.05,1060.89,1018.63,1018.63,
2002-07-08,1066.28,1014.33,1008.78,1051.27,
2002-07-09,1023.38,990.23,989.34,1015.27,
2002-07-10,1005.99,959.05,958.76,1005.99,
2002-07-11,999.43,998.03,945.85,954.01,
2002-07-12,1025.61,1000.82,988.25,1016.0,
