Date,HIGH,CLOSE,LOW,OPEN
2011-03-22,1299.35,1293.77,1292.7,1298.29
2011-03-23,1300.51,1297.54,1284.05,1292.19
2011-03-24,1311.34,1309.66,1297.74,1300.61
2011-03-25,1319.18,1313.8,1310.15,1311.8
2011-03-28,1319.74,1310.19,1310.19,1315.45
2011-03-29,1319.45,1319.44,1305.26,1309.37
2011-03-30,1331.74,1328.26,1321.89,1321.89
2011-03-31,1329.77,1325.83,1325.03,1327.44
2011-04-01,1337.85,1332.41,1328.89,1329.48
2011-04-04,1336.74,1332.87,1329.1,1333.56
2011-04-05,1338.21,1332.63,1330.03,1332.03
2011-04-06,1339.38,1335.54,1331.09,1335.94
2011-04-07,1338.8,1333.51,1326.56,1334.82
2011-04-08,1339.46,1328.17,1322.94,1336.16
2011-04-11,1333.77,1324.46,1321.06,1329.01
2011-04-12,1321.96,1314.16,1309.51,1321.96
2011-04-13,1321.35,1314.41,1309.19,1314.03
2011-04-14,1316.79,1314.52,1302.42,1311.13
2011-04-15,1322.88,1319.68,1313.68,1314.54
2011-04-18,1313.35,1305.14,1294.7,1313.35
2011-04-19,1312.7,1312.62,1303.97,1305.99
2011-04-20,1332.66,1330.36,1319.12,1319.12
2011-04-21,1337.49,1337.38,1332.83,1333.23
2011-04-25,1337.55,1335.25,1331.47,1337.14
2011-04-26,1349.55,1347.24,1336.75,1336.75
2011-04-27,1357.49,1355.66,1344.25,1348.43
2011-04-28,1361.71,1360.48,1353.6,1353.86
2011-04-29,1364.56,1363.61,1358.69,1360.14
2011-05-02,1370.58,1361.22,1358.59,1365.21
2011-05-03,1360.84,1356.62,1349.52,1359.76
2011-05-04,1355.9,1347.32,1341.5,1355.9
2011-05-05,1348.0,1335.1,1329.17,1344.16
2011-05-06,1354.36,1340.2,1335.58,1340.24
2011-05-09,1349.44,1346.29,1338.64,1340.2
2011-05-10,1359.44,1357.16,1348.34,1348.34
2011-05-11,1354.51,1342.08,1336.36,1354.51
2011-05-12,1351.05,1348.65,1332.03,1339.39
2011-05-13,1350.47,1337.77,1333.36,1348.69
2011-05-16,1343.33,1329.47,1327.32,1334.77
2011-05-17,1330.42,1328.98,1318.51,1326.1
2011-05-18,1341.82,1340.68,1326.59,1328.54
2011-05-19,1346.82,1343.6,1336.36,1342.4
2011-05-20,1342.0,1333.27,1330.67,1342.0
2011-05-23,1333.07,1317.37,1312.88,1333.07
2011-05-24,1323.72,1316.28,1313.87,1317.7
2011-05-25,1325.86,1320.47,1311.8,1316.36
2011-05-26,1328.51,1325.69,1314.41,1320.64
2011-05-27,1334.62,1331.1,1325.69,1325.69
2011-05-31,1345.2,1345.2,1331.1,1331.1
2011-06-01,1345.2,1314.55,1313.71,1345.2
2011-06-02,1318.03,1312.94,1305.61,1314.55
2011-06-03,1312.94,1300.16,1297.9,1312.94
2011-06-06,1300.26,1286.17,1284.72,1300.26
2011-06-07,1296.22,1284.94,1284.74,1286.31
2011-06-08,1287.04,1279.56,1277.42,1284.63
2011-06-09,1294.54,1289.0,1279.63,1279.63
2011-06-10,1288.6,1270.98,1268.28,1288.6
2011-06-13,1277.04,1271.83,1265.64,1271.31
2011-06-14,1292.5,1287.87,1272.22,1272.22
2011-06-15,1287.87,1265.42,1261.9,1287.87
2011-06-16,1274.11,1267.64,1258.07,1265.53
2011-06-17,1279.82,1271.5,1267.4,1268.58
2011-06-20,1280.42,1278.36,1267.56,1271.5
2011-06-21,1297.62,1295.52,1278.4,1278.4
2011-06-22,1298.61,1287.14,1286.79,1295.48
2011-06-23,1286.6,1283.5,1262.87,1286.6
2011-06-24,1283.93,1268.45,1267.24,1283.04
2011-06-27,1284.91,1280.1,1267.53,1268.44
2011-06-28,1296.8,1296.67,1280.21,1280.21
2011-06-29,1309.21,1307.41,1296.85,1296.85
2011-06-30,1321.97,1320.64,1307.64,1307.64
2011-07-01,1341.01,1339.67,1318.18,1320.64
2011-07-05,1340.89,1337.88,1334.3,1339.59
2011-07-06,1340.94,1339.22,1330.92,1337.56
2011-07-07,1356.48,1353.22,1339.62,1339.62
2011-07-08,1352.39,1343.8,1333.71,1352.39
2011-07-11,1343.31,1319.49,1316.42,1343.31
2011-07-12,1327.17,1313.64,1313.33,1319.61
2011-07-13,1331.48,1317.72,1314.45,1314.45
2011-07-14,1326.88,1308.87,1306.51,1317.74
2011-07-15,1317.7,1316.14,1307.52,1308.87
2011-07-18,1315.94,1305.44,1295.92,1315.94
2011-07-19,1328.14,1326.73,1307.07,1307.07
2011-07-20,1330.43,1325.84,1323.65,1328.66
2011-07-21,1347.0,1343.8,1325.65,1325.65
2011-07-22,1346.1,1345.02,1336.95,1343.8
2011-07-25,1344.32,1337.43,1331.09,1344.32
2011-07-26,1338.51,1331.94,1329.59,1337.39
2011-07-27,1331.91,1304.89,1303.49,1331.91
2011-07-28,1316.32,1300.67,1299.16,1304.84
2011-07-29,1304.16,1292.28,1282.86,1300.12
2011-08-01,1307.38,1286.94,1274.73,1292.59
2011-08-02,1286.56,1254.05,1254.03,1286.56
2011-08-03,1261.2,1260.34,1234.56,1254.25
2011-08-04,1260.23,1200.07,1199.54,1260.23
2011-08-05,1218.11,1199.38,1168.09,1200.28
2011-08-08,1198.48,1119.46,1119.28,1198.48
2011-08-09,1172.88,1172.53,1101.54,1120.23
2011-08-10,1171.77,1120.76,1118.01,1171.77
2011-08-11,1186.29,1172.64,1121.3,1121.3
2011-08-12,1189.04,1178.81,1170.74,1172.87
2011-08-15,1204.49,1204.49,1178.86,1178.86
2011-08-16,1204.22,1192.76,1180.53,1204.22
2011-08-17,1208.47,1193.89,1184.36,1192.89
2011-08-18,1189.62,1140.65,1131.03,1189.62
2011-08-19,1154.54,1123.53,1122.05,1140.47
2011-08-22,1145.49,1123.82,1121.09,1123.55
2011-08-23,1162.35,1162.35,1122.91,1124.36
2011-08-24,1178.56,1177.6,1156.3,1162.16
2011-08-25,1190.68,1159.27,1155.47,1176.69
2011-08-26,1181.23,1176.8,1135.91,1158.85
2011-08-29,1210.28,1210.08,1177.91,1177.91
2011-08-30,1220.1,1212.92,1195.77,1209.76
2011-08-31,1230.71,1218.89,1209.35,1213.0
2011-09-01,1229.29,1204.42,1203.85,1219.12
2011-09-02,1203.9,1173.97,1170.56,1203.9
2011-09-06,1173.97,1165.24,1140.13,1173.97
2011-09-07,1198.62,1198.62,1165.85,1165.85
2011-09-08,1204.4,1185.9,1183.34,1197.98
2011-09-09,1185.37,1154.23,1148.37,1185.37
2011-09-12,1162.52,1162.27,1136.07,1153.5
2011-09-13,1176.41,1172.87,1157.44,1162.59
2011-09-14,1202.38,1188.68,1162.73,1173.32
2011-09-15,1209.11,1209.11,1189.44,1189.44
2011-09-16,1220.06,1216.01,1204.46,1209.21
2011-09-19,1214.99,1204.09,1188.36,1214.99
2011-09-20,1220.39,1202.09,1201.29,1204.5
2011-09-21,1206.3,1166.76,1166.21,1203.63
2011-09-22,1164.55,1129.56,1114.22,1164.55
2011-09-23,1141.72,1136.43,1121.36,1128.82
2011-09-26,1164.19,1162.95,1131.07,1136.91
2011-09-27,1195.86,1175.38,1163.32,1163.32
2011-09-28,1184.71,1151.06,1150.4,1175.39
2011-09-29,1175.87,1160.4,1139.93,1151.74
2011-09-30,1159.93,1131.42,1131.34,1159.93
2011-10-03,1138.99,1099.23,1098.92,1131.21
2011-10-04,1125.12,1123.95,1074.77,1097.42
2011-10-05,1146.07,1144.03,1115.68,1124.03
2011-10-06,1165.55,1164.97,1134.95,1144.11
2011-10-07,1171.4,1155.46,1150.26,1165.03
2011-10-10,1194.91,1194.89,1158.15,1158.15
2011-10-11,1199.24,1195.54,1187.3,1194.6
2011-10-12,1220.25,1207.25,1196.19,1196.19
2011-10-13,1207.46,1203.66,1190.58,1206.96
2011-10-14,1224.61,1224.58,1205.65,1205.65
2011-10-17,1224.47,1200.86,1198.55,1224.47
2011-10-18,1233.1,1225.38,1191.48,1200.75
2011-10-19,1229.64,1209.88,1206.31,1223.46
2011-10-20,1219.53,1215.39,1197.34,1211.1
2011-10-21,1239.03,1238.25,1215.39,1215.39
2011-10-24,1256.55,1254.19,1238.72,1238.72
2011-10-25,1254.19,1229.05,1226.79,1254.19
2011-10-26,1246.28,1242.0,1221.06,1229.17
2011-10-27,1292.66,1284.59,1243.97,1243.97
2011-10-28,1287.08,1285.09,1277.01,1284.39
2011-10-31,1284.96,1253.3,1253.16,1284.96
2011-11-01,1251.0,1218.28,1215.42,1251.0
2011-11-02,1242.48,1237.9,1219.62,1219.62
2011-11-03,1263.21,1261.15,1234.81,1238.25
2011-11-04,1260.82,1253.23,1238.92,1260.82
2011-11-07,1261.7,1261.12,1240.75,1253.21
2011-11-08,1277.55,1275.92,1254.99,1261.12
2011-11-09,1275.18,1229.1,1226.64,1275.18
2011-11-10,1246.22,1239.69,1227.7,1229.59
2011-11-11,1266.98,1263.85,1240.12,1240.12
2011-11-14,1263.85,1251.78,1246.68,1263.85
2011-11-15,1264.25,1257.81,1244.34,1251.7
2011-11-16,1259.61,1236.91,1235.67,1257.81
2011-11-17,1237.73,1216.13,1209.43,1236.56
2011-11-18,1223.51,1215.65,1211.36,1216.19
2011-11-21,1215.62,1192.98,1183.16,1215.62
2011-11-22,1196.81,1188.04,1181.65,1192.98
2011-11-23,1187.48,1161.79,1161.79,1187.48
2011-11-25,1172.66,1158.67,1158.66,1161.41
2011-11-28,1197.35,1192.55,1158.67,1158.67
2011-11-29,1203.67,1195.19,1191.8,1192.56
2011-11-30,1247.11,1246.96,1196.72,1196.72
2011-12-01,1251.09,1244.58,1239.73,1246.91
2011-12-02,1260.08,1244.28,1243.35,1246.03
2011-12-05,1266.73,1257.08,1244.33,1244.33
2011-12-06,1266.03,1258.47,1253.03,1257.19
2011-12-07,1267.06,1261.01,1244.8,1258.14
2011-12-08,1260.87,1234.35,1231.47,1260.87
2011-12-09,1258.25,1255.19,1234.48,1234.48
2011-12-12,1255.05,1236.47,1227.25,1255.05
2011-12-13,1249.86,1225.73,1219.43,1236.83
2011-12-14,1225.73,1211.82,1209.47,1225.73
2011-12-15,1225.6,1215.75,1212.12,1212.12
2011-12-16,1231.04,1219.66,1215.2,1216.09
2011-12-19,1224.57,1205.35,1202.37,1219.74
2011-12-20,1242.82,1241.3,1205.72,1205.72
2011-12-21,1245.09,1243.72,1229.51,1241.25
2011-12-22,1255.22,1254.0,1243.72,1243.72
2011-12-23,1265.42,1265.33,1254.0,1254.0
2011-12-27,1269.37,1265.43,1262.3,1265.02
2011-12-28,1265.85,1249.64,1248.64,1265.38
2011-12-29,1263.54,1263.02,1249.75,1249.75
2011-12-30,1264.12,1257.6,1257.46,1262.82
2012-01-03,1284.62,1277.06,1258.86,1258.86
2012-01-04,1278.73,1277.3,1268.1,1277.03
2012-01-05,1283.05,1281.06,1265.26,1277.3
2012-01-06,1281.84,1277.81,1273.34,1280.93
2012-01-09,1281.99,1280.7,1274.55,1277.83
2012-01-10,1296.46,1292.08,1280.77,1280.77
2012-01-11,1293.8,1292.48,1285.41,1292.02
2012-01-12,1296.82,1295.5,1285.77,1292.48
2012-01-13,1294.82,1289.09,1277.58,1294.82
2012-01-17,1303.0,1293.67,1290.22,1290.22
2012-01-18,1308.11,1308.04,1290.99,1293.65
2012-01-19,1315.49,1314.5,1308.07,1308.07
2012-01-20,1315.38,1315.38,1309.17,1314.49
2012-01-23,1322.28,1316.0,1309.89,1315.29
2012-01-24,1315.96,1314.65,1306.06,1315.96
2012-01-25,1328.3,1326.05,1307.65,1314.4
2012-01-26,1333.47,1318.43,1313.6,1326.28
2012-01-27,1320.06,1316.33,1311.72,1318.25
2012-01-30,1316.16,1313.01,1300.49,1316.16
2012-01-31,1321.41,1312.41,1306.69,1313.53
2012-02-01,1330.52,1324.09,1312.45,1312.45
2012-02-02,1329.19,1325.54,1321.57,1324.24
2012-02-03,1345.34,1344.9,1326.21,1326.21
2012-02-06,1344.36,1344.33,1337.52,1344.32
2012-02-07,1349.24,1347.05,1335.92,1344.33
2012-02-08,1351.0,1349.96,1341.95,1347.04
2012-02-09,1354.32,1351.95,1344.63,1349.97
2012-02-10,1351.21,1342.64,1337.35,1351.21
2012-02-13,1353.35,1351.77,1343.06,1343.06
2012-02-14,1351.3,1350.5,1340.83,1351.3
2012-02-15,1355.87,1343.23,1340.8,1350.52
2012-02-16,1359.02,1358.04,1341.22,1342.61
2012-02-17,1363.4,1361.23,1357.24,1358.06
2012-02-21,1367.76,1362.21,1358.11,1361.22
2012-02-22,1362.7,1357.66,1355.53,1362.11
2012-02-23,1364.24,1363.46,1352.28,1357.53
2012-02-24,1368.92,1365.74,1363.46,1363.46
2012-02-27,1371.94,1367.59,1354.92,1365.2
2012-02-28,1373.09,1372.18,1365.97,1367.56
2012-02-29,1378.04,1365.68,1363.81,1372.2
2012-03-01,1376.17,1374.09,1365.9,1365.9
2012-03-02,1374.53,1369.63,1366.42,1374.09
2012-03-05,1369.59,1364.33,1359.13,1369.59
2012-03-06,1363.63,1343.36,1340.03,1363.63
2012-03-07,1354.85,1352.63,1343.39,1343.39
2012-03-08,1368.72,1365.91,1352.65,1352.65
2012-03-09,1374.76,1370.87,1365.97,1365.97
2012-03-12,1373.04,1371.09,1366.69,1370.78
2012-03-13,1396.13,1395.95,1371.92,1371.92
2012-03-14,1399.42,1394.28,1389.97,1395.95
2012-03-15,1402.63,1402.6,1392.78,1394.17
2012-03-16,1405.88,1404.17,1401.47,1402.55
2012-03-19,1414.0,1409.75,1402.43,1404.17
2012-03-20,1409.59,1405.52,1397.68,1409.59
2012-03-21,1407.75,1402.89,1400.64,1405.52
2012-03-22,1402.89,1392.78,1388.73,1402.89
2012-03-23,1399.18,1397.11,1386.87,1392.78
2012-03-26,1416.58,1416.51,1397.11,1397.11
2012-03-27,1419.15,1412.52,1411.95,1416.55
2012-03-28,1413.65,1405.54,1397.2,1412.52
2012-03-29,1405.39,1403.28,1391.56,1405.39
2012-03-30,1410.89,1408.47,1401.42,1403.31
2012-04-02,1422.38,1419.04,1404.46,1408.47
2012-04-03,1419.0,1413.38,1404.62,1418.98
2012-04-04,1413.09,1398.96,1394.09,1413.09
2012-04-05,1401.6,1398.08,1392.92,1398.79
2012-04-09,1397.45,1382.2,1378.24,1397.45
2012-04-10,1383.01,1358.59,1357.38,1382.18
2012-04-11,1374.71,1368.71,1358.98,1358.98
2012-04-12,1388.13,1387.57,1368.77,1368.77
2012-04-13,1387.61,1370.26,1369.85,1387.61
2012-04-16,1379.66,1369.57,1365.38,1370.27
2012-04-17,1392.76,1390.78,1369.57,1369.57
2012-04-18,1390.78,1385.14,1383.29,1390.78
2012-04-19,1390.46,1376.92,1370.3,1385.08
2012-04-20,1387.4,1378.53,1376.96,1376.96
2012-04-23,1378.53,1366.94,1358.79,1378.53
2012-04-24,1375.57,1371.97,1366.82,1366.97
2012-04-25,1391.37,1390.69,1372.11,1372.11
2012-04-26,1402.09,1399.98,1387.28,1390.64
2012-04-27,1406.64,1403.36,1397.31,1400.19
2012-04-30,1403.26,1397.91,1394.0,1403.26
2012-05-01,1415.32,1405.82,1395.73,1397.86
2012-05-02,1405.5,1402.31,1393.92,1405.5
2012-05-03,1403.07,1391.57,1388.71,1402.32
2012-05-04,1391.51,1369.1,1367.96,1391.51
2012-05-07,1373.91,1369.58,1363.94,1368.79
2012-05-08,1369.16,1363.72,1347.75,1369.16
2012-05-09,1363.73,1354.58,1343.13,1363.2
2012-05-10,1365.88,1357.99,1354.58,1354.58
2012-05-11,1365.66,1353.39,1348.89,1358.11
2012-05-14,1351.93,1338.35,1336.61,1351.93
2012-05-15,1344.94,1330.66,1328.41,1338.36
2012-05-16,1341.78,1324.8,1324.79,1330.78
2012-05-17,1326.36,1304.86,1304.86,1324.82
2012-05-18,1312.24,1295.22,1291.98,1305.05
2012-05-21,1316.39,1315.99,1295.73,1295.73
2012-05-22,1328.49,1316.63,1310.04,1316.09
2012-05-23,1320.71,1318.86,1296.53,1316.02
2012-05-24,1324.14,1320.68,1310.5,1318.72
2012-05-25,1324.2,1317.82,1314.23,1320.81
2012-05-29,1334.93,1332.42,1318.9,1318.9
2012-05-30,1331.25,1313.32,1310.76,1331.25
2012-05-31,1319.74,1310.33,1298.9,1313.09
2012-06-01,1309.87,1278.04,1277.25,1309.87
2012-06-04,1282.55,1278.18,1266.74,1278.29
2012-06-05,1287.62,1285.5,1274.16,1277.82
2012-06-06,1315.13,1315.13,1285.61,1285.61
2012-06-07,1329.05,1314.99,1312.68,1316.15
2012-06-08,1325.81,1325.66,1307.77,1314.99
2012-06-11,1335.52,1308.93,1307.73,1325.72
2012-06-12,1324.31,1324.18,1306.62,1309.4
2012-06-13,1327.28,1314.88,1310.51,1324.02
2012-06-14,1333.68,1329.1,1314.14,1314.88
2012-06-15,1343.32,1342.84,1329.19,1329.19
2012-06-18,1348.22,1344.78,1334.46,1342.42
2012-06-19,1363.46,1357.98,1344.83,1344.83
2012-06-20,1361.57,1355.69,1346.45,1358.04
2012-06-21,1358.27,1325.51,1324.41,1355.43
2012-06-22,1337.82,1335.02,1325.92,1325.92
2012-06-25,1334.9,1313.72,1309.27,1334.9
2012-06-26,1324.24,1319.99,1310.3,1314.09
2012-06-27,1334.4,1331.85,1320.71,1320.71
2012-06-28,1331.52,1329.04,1313.29,1331.52
2012-06-29,1362.17,1362.16,1330.12,1330.12
2012-07-02,1366.35,1365.51,1355.7,1362.33
2012-07-03,1374.81,1374.02,1363.53,1365.75
2012-07-05,1373.85,1367.58,1363.02,1373.72
2012-07-06,1367.09,1354.68,1348.03,1367.09
2012-07-09,1354.87,1352.46,1346.65,1354.66
2012-07-10,1361.54,1341.47,1336.27,1352.96
2012-07-11,1345.0,1341.45,1333.25,1341.4
2012-07-12,1341.29,1334.76,1325.41,1341.29
2012-07-13,1357.7,1356.78,1334.81,1334.81
2012-07-16,1357.26,1353.64,1348.51,1356.5
2012-07-17,1365.36,1363.67,1345.07,1353.68
2012-07-18,1375.26,1372.78,1358.96,1363.58
2012-07-19,1380.39,1376.51,1371.21,1373.01
2012-07-20,1376.51,1362.66,1362.19,1376.51
2012-07-23,1362.34,1350.52,1337.56,1362.34
2012-07-24,1351.53,1338.31,1329.24,1350.52
2012-07-25,1343.98,1337.89,1331.5,1338.35
2012-07-26,1363.13,1360.02,1338.17,1338.17
2012-07-27,1389.19,1385.97,1360.05,1360.05
2012-07-30,1391.74,1385.3,1381.37,1385.94
2012-07-31,1387.16,1379.32,1379.17,1385.27
2012-08-01,1385.03,1375.14,1373.35,1379.32
2012-08-02,1375.13,1365.0,1354.65,1375.13
2012-08-03,1394.16,1390.99,1365.45,1365.45
2012-08-06,1399.63,1394.23,1391.04,1391.04
2012-08-07,1407.14,1401.35,1394.46,1394.46
2012-08-08,1404.14,1402.22,1396.13,1401.23
2012-08-09,1405.95,1402.8,1398.8,1402.26
2012-08-10,1405.98,1405.87,1395.62,1402.58
2012-08-13,1405.87,1404.11,1397.32,1405.87
2012-08-14,1410.03,1403.93,1400.6,1404.36
2012-08-15,1407.73,1405.53,1401.83,1403.89
2012-08-16,1417.44,1415.51,1404.15,1406.61
2012-08-17,1418.71,1418.16,1414.67,1415.84
2012-08-20,1418.13,1418.13,1412.12,1417.85
2012-08-21,1426.68,1413.17,1410.86,1418.13
2012-08-22,1416.12,1413.49,1406.78,1413.09
2012-08-23,1413.49,1402.08,1400.5,1413.49
2012-08-24,1413.46,1411.13,1398.04,1401.99
2012-08-27,1416.17,1410.44,1409.11,1411.13
2012-08-28,1413.63,1409.3,1405.59,1410.44
2012-08-29,1413.95,1410.49,1406.57,1409.32
2012-08-30,1410.08,1399.48,1397.01,1410.08
2012-08-31,1413.09,1406.58,1398.96,1400.07
2012-09-04,1409.31,1404.94,1396.56,1406.54
2012-09-05,1408.81,1403.44,1401.25,1404.94
2012-09-06,1432.12,1432.12,1403.44,1403.44
2012-09-07,1437.92,1437.92,1431.45,1432.12
2012-09-10,1438.74,1429.08,1428.98,1437.92
2012-09-11,1437.76,1433.56,1429.13,1429.13
2012-09-12,1439.15,1436.56,1432.99,1433.56
2012-09-13,1463.76,1459.99,1435.34,1436.56
2012-09-14,1474.51,1465.77,1460.07,1460.07
2012-09-17,1465.63,1461.19,1457.55,1465.42
2012-09-18,1461.47,1459.32,1456.13,1461.19
2012-09-19,1465.15,1461.05,1457.88,1459.5
2012-09-20,1461.23,1460.26,1449.98,1461.05
2012-09-21,1467.07,1460.15,1459.51,1460.34
2012-09-24,1460.72,1456.89,1452.06,1459.76
2012-09-25,1463.24,1441.59,1441.59,1456.94
2012-09-26,1441.6,1433.32,1430.53,1441.6
2012-09-27,1450.2,1447.15,1433.36,1433.36
2012-09-28,1447.13,1440.67,1435.6,1447.13
2012-10-01,1457.14,1444.49,1440.9,1440.9
2012-10-02,1451.52,1445.75,1439.01,1444.99
2012-10-03,1454.3,1450.99,1441.99,1446.05
2012-10-04,1463.14,1461.4,1451.08,1451.08
2012-10-05,1470.96,1460.93,1456.89,1461.4
2012-10-08,1460.93,1455.88,1453.1,1460.93
2012-10-09,1455.9,1441.48,1441.18,1455.9
2012-10-10,1442.52,1432.56,1430.64,1441.48
2012-10-11,1443.9,1432.84,1432.82,1432.82
2012-10-12,1438.43,1428.59,1425.53,1432.84
2012-10-15,1441.31,1440.13,1427.24,1428.75
2012-10-16,1455.51,1454.92,1440.31,1440.31
2012-10-17,1462.2,1460.91,1453.35,1454.22
2012-10-18,1464.02,1457.34,1452.63,1460.94
2012-10-19,1457.34,1433.19,1429.85,1457.34
2012-10-22,1435.46,1433.82,1422.06,1433.21
2012-10-23,1433.74,1413.11,1407.56,1433.74
2012-10-24,1420.04,1408.75,1407.1,1413.2
2012-10-25,1421.12,1412.97,1405.14,1409.74
2012-10-26,1417.09,1411.94,1403.28,1412.97
2012-10-31,1418.76,1412.16,1405.95,1410.99
2012-11-01,1428.35,1427.59,1412.2,1412.2
2012-11-02,1434.27,1414.2,1412.91,1427.59
2012-11-05,1419.9,1417.26,1408.13,1414.02
2012-11-06,1433.38,1428.39,1417.26,1417.26
2012-11-07,1428.27,1394.53,1388.14,1428.27
2012-11-08,1401.23,1377.51,1377.51,1394.53
2012-11-09,1391.39,1379.85,1373.03,1377.55
2012-11-12,1384.87,1380.03,1377.19,1379.86
2012-11-13,1388.81,1374.53,1371.39,1380.03
2012-11-14,1380.13,1355.49,1352.5,1374.64
2012-11-15,1360.62,1353.33,1348.05,1355.41
2012-11-16,1362.03,1359.88,1343.35,1353.36
2012-11-19,1386.89,1386.89,1359.88,1359.88
2012-11-20,1389.77,1387.81,1377.04,1386.82
2012-11-21,1391.25,1391.03,1386.39,1387.79
2012-11-23,1409.16,1409.15,1391.03,1391.03
2012-11-26,1409.15,1406.29,1397.68,1409.15
2012-11-27,1409.01,1398.94,1398.03,1406.29
2012-11-28,1410.31,1409.93,1385.43,1398.77
2012-11-29,1419.7,1415.95,1409.04,1409.96
2012-11-30,1418.86,1416.18,1411.63,1415.95
2012-12-03,1423.73,1409.46,1408.46,1416.34
2012-12-04,1413.14,1407.05,1403.65,1409.46
2012-12-05,1415.56,1409.28,1398.23,1407.05
2012-12-06,1413.95,1413.94,1405.93,1409.43
2012-12-07,1420.34,1418.07,1410.9,1413.95
2012-12-10,1421.64,1418.55,1415.64,1418.07
2012-12-11,1434.27,1427.84,1418.55,1418.55
2012-12-12,1438.59,1428.48,1426.76,1427.84
2012-12-13,1431.36,1419.45,1416.0,1428.48
2012-12-14,1419.45,1413.58,1411.88,1419.45
2012-12-17,1430.67,1430.36,1413.54,1413.54
2012-12-18,1448.0,1446.79,1430.47,1430.47
2012-12-19,1447.75,1435.81,1435.8,1446.79
2012-12-20,1443.7,1443.69,1432.82,1435.81
2012-12-21,1443.67,1430.15,1422.58,1443.67
2012-12-24,1430.15,1426.66,1424.66,1430.15
2012-12-26,1429.42,1419.83,1416.43,1426.66
2012-12-27,1422.8,1418.1,1401.8,1419.83
2012-12-28,1418.1,1402.43,1401.58,1418.1
2012-12-31,1426.74,1426.19,1398.11,1402.43
2013-01-02,1462.43,1462.42,1426.19,1426.19
2013-01-03,1465.47,1459.37,1455.53,1462.42
2013-01-04,1467.94,1466.47,1458.99,1459.37
2013-01-07,1466.47,1461.89,1456.62,1466.47
2013-01-08,1461.89,1457.15,1451.64,1461.89
2013-01-09,1464.73,1461.02,1457.15,1457.15
2013-01-10,1472.3,1472.12,1461.02,1464.64
2013-01-11,1472.75,1472.05,1467.58,1472.12
2013-01-14,1472.05,1470.68,1465.69,1472.05
2013-01-15,1473.31,1472.34,1463.76,1470.67
2013-01-16,1473.96,1472.63,1467.6,1472.33
2013-01-17,1485.16,1480.94,1472.63,1472.63
2013-01-18,1485.98,1485.98,1475.81,1480.95
2013-01-22,1492.56,1492.56,1481.16,1485.98
2013-01-23,1496.13,1494.81,1489.9,1492.56
2013-01-24,1502.27,1494.82,1489.46,1494.81
2013-01-25,1503.26,1502.96,1494.82,1494.82
2013-01-28,1503.23,1500.18,1496.33,1502.96
2013-01-29,1509.35,1507.84,1498.09,1500.18
2013-01-30,1509.94,1501.96,1500.11,1507.84
2013-01-31,1504.19,1498.11,1496.76,1501.96
2013-02-01,1514.41,1513.17,1498.11,1498.11
2013-02-04,1513.17,1495.71,1495.02,1513.17
2013-02-05,1514.96,1511.29,1495.71,1495.71
2013-02-06,1512.53,1512.12,1504.71,1511.29
2013-02-07,1512.9,1509.39,1498.49,1512.12
2013-02-08,1518.31,1517.93,1509.39,1509.39
2013-02-11,1518.31,1517.01,1513.61,1517.93
2013-02-12,1522.29,1519.43,1515.61,1517.01
2013-02-13,1524.69,1520.33,1515.93,1519.43
2013-02-14,1523.14,1521.38,1514.02,1520.33
2013-02-15,1524.24,1519.79,1514.14,1521.38
2013-02-19,1530.94,1530.94,1519.79,1519.79
2013-02-20,1530.94,1511.95,1511.41,1530.94
2013-02-21,1511.95,1502.42,1497.29,1511.95
2013-02-22,1515.64,1515.6,1502.42,1502.42
2013-02-25,1525.84,1487.85,1487.85,1515.6
2013-02-26,1498.99,1496.94,1485.01,1487.85
2013-02-27,1520.08,1515.99,1494.88,1496.94
2013-02-28,1525.34,1514.68,1514.46,1515.99
2013-03-01,1519.99,1518.2,1501.48,1514.68
2013-03-04,1525.27,1525.2,1512.29,1518.2
2013-03-05,1543.47,1539.79,1525.2,1525.2
2013-03-06,1545.25,1541.46,1538.11,1539.79
2013-03-07,1545.78,1544.26,1541.46,1541.46
2013-03-08,1552.48,1551.18,1542.94,1544.26
2013-03-11,1556.27,1556.22,1547.36,1551.15
2013-03-12,1556.77,1552.48,1548.24,1556.22
2013-03-13,1556.39,1554.52,1548.25,1552.48
2013-03-14,1563.32,1563.23,1554.52,1554.52
2013-03-15,1563.62,1560.7,1555.74,1563.21
2013-03-18,1560.7,1552.1,1545.13,1560.7
2013-03-19,1557.25,1548.34,1538.57,1552.1
2013-03-20,1561.56,1558.71,1548.34,1548.34
2013-03-21,1558.71,1545.8,1543.55,1558.71
2013-03-22,1557.74,1556.89,1545.9,1545.9
2013-03-25,1564.91,1551.69,1546.22,1556.89
2013-03-26,1563.95,1563.77,1551.69,1551.69
2013-03-27,1564.07,1562.85,1551.9,1563.75
2013-03-28,1570.28,1569.19,1561.08,1562.86
2013-04-01,1570.57,1562.17,1558.47,1569.18
2013-04-02,1573.66,1570.25,1562.17,1562.17
2013-04-03,1571.47,1553.69,1549.8,1570.25
2013-04-04,1562.6,1559.98,1552.52,1553.69
2013-04-05,1559.98,1553.28,1539.5,1559.98
2013-04-08,1563.07,1563.07,1548.63,1553.26
2013-04-09,1573.89,1568.61,1560.92,1563.11
2013-04-10,1589.07,1587.73,1568.61,1568.61
2013-04-11,1597.35,1593.37,1586.17,1587.73
